unit_id,property,district,loc_x,loc_y,region,ref_year,age,dist_to_mrt,price_median
2156,OPTIMA @ TANAH MERAH,16,40604.0082,34468.93661,OCR,2015,4,0.14,3.39
2157,OPTIMA @ TANAH MERAH,16,40604.0082,34468.93661,OCR,2015,4,0.14,3.59
2158,OPTIMA @ TANAH MERAH,16,40604.0082,34468.93661,OCR,2017,6,0.14,2.98
2159,OPTIMA @ TANAH MERAH,16,40604.0082,34468.93661,OCR,2017,6,0.14,3.06
2160,OPTIMA @ TANAH MERAH,16,40604.0082,34468.93661,OCR,2016,5,0.14,3.22
2161,OPTIMA @ TANAH MERAH,16,40604.0082,34468.93661,OCR,2015,4,0.14,3.97
2162,OPTIMA @ TANAH MERAH,16,40604.0082,34468.93661,OCR,2017,6,0.14,3.33
2163,OPTIMA @ TANAH MERAH,16,40604.0082,34468.93661,OCR,2016,5,0.14,3.48
2164,OPTIMA @ TANAH MERAH,16,40604.0082,34468.93661,OCR,2016,5,0.14,3.41
2165,OPTIMA @ TANAH MERAH,16,40604.0082,34468.93661,OCR,2016,5,0.14,3.26
2166,OPTIMA @ TANAH MERAH,16,40604.0082,34468.93661,OCR,2017,6,0.14,3.19
2167,OPTIMA @ TANAH MERAH,16,40604.0082,34468.93661,OCR,2015,4,0.14,3.76
2168,STRATFORD COURT,16,41273.71295,34533.28721,OCR,2016,19,0.78,2.32
2169,STRATFORD COURT,16,41273.71295,34533.28721,OCR,2015,18,0.78,2.61
2170,STRATFORD COURT,16,41273.71295,34533.28721,OCR,2016,19,0.78,2.5
2171,SUNHAVEN,16,42422.25891,36717.95658,OCR,2015,13,0.72,2.71
2172,SUNHAVEN,16,42422.25891,36717.95658,OCR,2015,13,0.72,2.65
2173,SUNHAVEN,16,42422.25891,36717.95658,OCR,2016,14,0.72,2.39
2174,SUNHAVEN,16,42422.25891,36717.95658,OCR,2015,13,0.72,2.59
2175,SUNHAVEN,16,42422.25891,36717.95658,OCR,2017,15,0.72,2.27
2176,SUNHAVEN,16,42422.25891,36717.95658,OCR,2017,15,0.72,2.27
2177,SUNHAVEN,16,42422.25891,36717.95658,OCR,2017,15,0.72,2.28
2178,SUNHAVEN,16,42422.25891,36717.95658,OCR,2016,14,0.72,2.42
2179,SUNHAVEN,16,42422.25891,36717.95658,OCR,2017,15,0.72,2.16
2180,SUNHAVEN,16,42422.25891,36717.95658,OCR,2016,14,0.72,2.52
2181,SUNHAVEN,16,42422.25891,36717.95658,OCR,2016,14,0.72,2.48
2182,SUNHAVEN,16,42422.25891,36717.95658,OCR,2015,13,0.72,2.52
2183,TANAMERA CREST,16,40131.53328,35000.80502,OCR,2015,11,0.74,2.72
2184,TANAMERA CREST,16,40131.53328,35000.80502,OCR,2016,12,0.74,2.35
2185,TANAMERA CREST,16,40131.53328,35000.80502,OCR,2015,11,0.74,2.68
2186,TANAMERA CREST,16,40131.53328,35000.80502,OCR,2017,13,0.74,2.6
2187,TANAMERA CREST,16,40131.53328,35000.80502,OCR,2017,13,0.74,2.25
2188,TANAMERA CREST,16,40131.53328,35000.80502,OCR,2016,12,0.74,2.46
2189,TANAMERA CREST,16,40131.53328,35000.80502,OCR,2017,13,0.74,2.32
2190,TANAMERA CREST,16,40131.53328,35000.80502,OCR,2015,11,0.74,2.76
2191,THE BAYSHORE,16,39800.57209,32771.26773,OCR,2015,17,1.66,2.76
2192,THE BAYSHORE,16,39800.57209,32771.26773,OCR,2015,17,1.66,2.81
2193,THE BAYSHORE,16,39800.57209,32771.26773,OCR,2015,17,1.66,2.85
2194,THE BAYSHORE,16,39800.57209,32771.26773,OCR,2016,18,1.66,2.51
2195,THE BAYSHORE,16,39800.57209,32771.26773,OCR,2017,19,1.66,2.45
2196,THE BAYSHORE,16,39800.57209,32771.26773,OCR,2017,19,1.66,2.39
2197,THE BAYSHORE,16,39800.57209,32771.26773,OCR,2017,19,1.66,2.42
2198,THE BAYSHORE,16,39800.57209,32771.26773,OCR,2016,18,1.66,2.64
2199,THE BAYSHORE,16,39800.57209,32771.26773,OCR,2017,19,1.66,2.44
